x,y,z,yaw
23.1894588470459,-36.842559814453125,-64.77381896972656,-0.02358279563486576
20.68752670288086,-37.86791229248047,-65.33955383300781,-0.04007342830300331
18.319629669189453,-38.888946533203125,-65.88284301757812,-0.056047938764095306
16.04501724243164,-39.87602615356445,-66.41403198242188,-0.0711778923869133
13.840181350708008,-40.799320220947266,-66.92096710205078,-0.08561031520366669
11.716266632080078,-41.68745040893555,-67.41533660888672,-0.0993867740035057
9.676527976989746,-42.5612678527832,-67.87334442138672,-0.11268732696771622
7.73832893371582,-43.4024772644043,-68.30486297607422,-0.12591002881526947
5.8978495597839355,-44.23369598388672,-68.6842269897461,-0.1392243355512619
4.159500598907471,-45.07182693481445,-69.03108215332031,-0.15220703184604645
2.5184853076934814,-45.88218688964844,-69.35260009765625,-0.16482096910476685
0.9635279774665833,-46.67813491821289,-69.62947082519531,-0.17720310389995575
8.29011344909668,-47.215179443359375,-64.5068588256836,-0.12855124473571777
6.454010486602783,-48.00202560424805,-65.04326629638672,-0.14228245615959167
4.706121921539307,-48.78045654296875,-65.53491973876953,-0.15547755360603333
3.0620877742767334,-49.5457763671875,-65.97994232177734,-0.16808365285396576
1.5252817869186401,-50.29792404174805,-66.39268493652344,-0.18024607002735138
0.0808764323592186,-51.04228973388672,-66.7598648071289,-0.19202640652656555
-1.2605133056640625,-51.791927337646484,-67.0902099609375,-0.2032681405544281
-2.5157041549682617,-52.52073287963867,-67.39925384521484,-0.2139456421136856
-3.693084716796875,-53.2463493347168,-67.67973327636719,-0.22405537962913513
-4.808443069458008,-53.96608352661133,-67.94485473632812,-0.23350827395915985
-5.8408308029174805,-54.676185607910156,-68.185546875,-0.24242064356803894
1.7707293033599854,-54.68474578857422,-63.27613067626953,-0.18992221355438232
0.4533315896987915,-55.42900848388672,-63.69572067260742,-0.20103561878204346
-0.7788333892822266,-56.172393798828125,-64.07748413085938,-0.21158045530319214
-1.9140526056289673,-56.918758392333984,-64.43451690673828,-0.22123441100120544
-2.9727447032928467,-57.646263122558594,-64.78372955322266,-0.23007690906524658
-3.9538774490356445,-58.37171936035156,-65.11414337158203,-0.23818890750408173
-4.858330249786377,-59.103878021240234,-65.42407989501953,-0.24549032747745514
-5.691900730133057,-59.842899322509766,-65.74124145507812,-0.2518129050731659
-6.469320297241211,-60.58956527709961,-66.05702209472656,-0.25719064474105835
-7.203874111175537,-61.33613586425781,-66.38904571533203,-0.2615692913532257
0.44551903009414673,-61.08330154418945,-61.624874114990234,-0.20673400163650513
-0.6469592452049255,-61.86387252807617,-62.2496223449707,-0.2123086303472519
-1.6829650402069092,-62.63323974609375,-62.87327575683594,-0.21723616123199463
-2.6660678386688232,-63.39862823486328,-63.47740173339844,-0.22175832092761993
-3.5940942764282227,-64.18004608154297,-64.06249237060547,-0.2256879210472107
-4.488337516784668,-64.97654724121094,-64.65742492675781,-0.2288285344839096
-5.362154960632324,-65.76705932617188,-65.27837371826172,-0.23114313185214996
-6.218011856079102,-66.56062316894531,-65.92742919921875,-0.23261968791484833
-7.046897888183594,-67.36009216308594,-66.5879898071289,-0.2333032637834549
-7.854213237762451,-68.14712524414062,-67.2789535522461,-0.23326164484024048
0.11456380784511566,-67.97178649902344,-62.37046432495117,-0.1740802377462387
-1.0937612056732178,-68.77969360351562,-63.386695861816406,-0.17580625414848328
-2.253412961959839,-69.56607055664062,-64.3996353149414,-0.17707312107086182
-3.4081180095672607,-70.3114242553711,-65.42804718017578,-0.1778828501701355
-4.531394004821777,-71.05551147460938,-66.42959594726562,-0.17829808592796326
-5.615866661071777,-71.78629302978516,-67.41923522949219,-0.17831912636756897
-6.658862590789795,-72.47483825683594,-68.40117645263672,-0.17810186743736267
0.3106823265552521,-64.7171630859375,-67.91859436035156,-0.17564910650253296
6.95647668838501,-57.325042724609375,-67.49362182617188,-0.1770462542772293
5.208005905151367,-58.752601623535156,-68.5385513305664,-0.1761813461780548
3.53416109085083,-60.10665512084961,-69.55257415771484,-0.17545345425605774
1.9458469152450562,-61.410552978515625,-70.5299301147461,-0.17484568059444427
0.4323374330997467,-62.62901306152344,-71.49720001220703,-0.1743646115064621
7.118493556976318,-55.33484649658203,-70.9720458984375,-0.1783696562051773
13.481658935546875,-48.40129089355469,-70.48709106445312,-0.1857157051563263
11.322540283203125,-50.19377136230469,-71.52042388916016,-0.18438653647899628
9.240354537963867,-51.87592697143555,-72.51325225830078,-0.18343161046504974
7.236235618591309,-53.4435920715332,-73.48918151855469,-0.18276642262935638
14.835087776184082,-54.4014778137207,-68.0447006225586,-0.12170527875423431
22.069683074951172,-55.25586700439453,-62.85501480102539,-0.061337605118751526
19.330978393554688,-56.516571044921875,-64.27182006835938,-0.06847210228443146
26.30353355407715,-57.241966247558594,-59.21327209472656,-0.010203338228166103
32.924442291259766,-57.90047073364258,-54.453025817871094,0.04615657776594162
39.208526611328125,-58.53451919555664,-49.96852493286133,0.10021626204252243
35.59557342529297,-59.46984100341797,-51.915096282958984,0.08156424015760422
32.153324127197266,-60.27963638305664,-53.77284622192383,0.0638822391629219
28.805892944335938,-60.95808410644531,-55.504234313964844,0.046634573489427567
25.58270835876465,-61.56012725830078,-57.15982437133789,0.030504809692502022
22.503427505493164,-62.09211730957031,-58.75228500366211,0.015567027032375336
19.48395347595215,-62.4633903503418,-60.20377731323242,0.0005422077956609428
16.63414764404297,-62.808895111083984,-61.564910888671875,-0.013750084675848484
13.921420097351074,-63.075050354003906,-62.867210388183594,-0.02730298414826393
11.326688766479492,-63.25933074951172,-64.12052917480469,-0.039978187531232834
8.809723854064941,-63.34068298339844,-65.32511901855469,-0.051752056926488876
6.3793625831604,-63.372955322265625,-66.46028900146484,-0.06260519474744797
12.977821350097656,-56.577667236328125,-66.14702606201172,-0.06760810315608978
19.258333206176758,-50.158390045166016,-65.83699035644531,-0.07610230147838593
25.232280731201172,-44.08497619628906,-65.53704071044922,-0.08760654926300049
30.906002044677734,-38.34039306640625,-65.2390365600586,-0.10185351222753525
36.296138763427734,-32.92026138305664,-64.94567108154297,-0.11850281059741974
41.412437438964844,-27.79859733581543,-64.62603759765625,-0.13722243905067444
37.249019622802734,-29.205955505371094,-65.551025390625,-0.14161765575408936
43.370208740234375,-31.183191299438477,-60.227935791015625,-0.07536592334508896
48.08357620239258,-26.22382164001465,-60.04846954345703,-0.09611353278160095
43.62992477416992,-27.62772560119629,-61.05718994140625,-0.10444552451372147
39.40472412109375,-28.939029693603516,-61.97080993652344,-0.11288289725780487
44.27813720703125,-24.164962768554688,-61.62949752807617,-0.13196583092212677
40.02433395385742,-25.61824607849121,-62.4453239440918,-0.13884922862052917
44.859561920166016,-21.034822463989258,-62.02785110473633,-0.15808968245983124
40.60690689086914,-22.617088317871094,-62.76022720336914,-0.16325601935386658
45.366268157958984,-18.209476470947266,-62.28226089477539,-0.18218792974948883
49.867164611816406,-14.035114288330078,-61.80924987792969,-0.20258033275604248
54.12569046020508,-10.090312004089355,-61.35541915893555,-0.22435683012008667
